Date,Ticker,isPartial,Noise
2020-03-29,TSLA,False,24
2020-04-05,TSLA,False,18
2020-04-12,TSLA,False,29
2020-04-19,TSLA,False,22
2020-04-26,TSLA,False,40
2020-05-03,TSLA,False,26
2020-05-10,TSLA,False,23
2020-05-17,TSLA,False,17
2020-05-24,TSLA,False,15
2020-05-31,TSLA,False,20
2020-06-07,TSLA,False,31
2020-06-14,TSLA,False,22
2020-06-21,TSLA,False,19
2020-06-28,TSLA,False,28
2020-07-05,TSLA,False,48
2020-07-12,TSLA,False,56
2020-07-19,TSLA,False,63
2020-07-26,TSLA,False,33
2020-08-02,TSLA,False,23
2020-08-09,TSLA,False,41
2020-08-16,TSLA,False,57
2020-08-23,TSLA,False,54
2020-08-30,TSLA,False,100
2020-09-06,TSLA,False,69
2020-09-13,TSLA,False,56
2020-09-20,TSLA,False,71
2020-09-27,TSLA,False,42
2020-10-04,TSLA,False,33
2020-10-11,TSLA,False,31
2020-10-18,TSLA,False,41
2020-10-25,TSLA,False,27
2020-11-01,TSLA,False,23
2020-11-08,TSLA,False,25
2020-11-15,TSLA,False,52
2020-11-22,TSLA,False,41
2020-11-29,TSLA,False,47
2020-12-06,TSLA,True,36
2020-01-05,AMZN,False,39
2020-01-12,AMZN,False,30
2020-01-19,AMZN,False,26
2020-01-26,AMZN,False,78
2020-02-02,AMZN,False,54
2020-02-09,AMZN,False,50
2020-02-16,AMZN,False,33
2020-02-23,AMZN,False,56
2020-03-01,AMZN,False,50
2020-03-08,AMZN,False,75
2020-03-15,AMZN,False,89
2020-03-22,AMZN,False,63
2020-03-29,AMZN,False,47
2020-04-05,AMZN,False,43
2020-04-12,AMZN,False,80
2020-04-19,AMZN,False,65
2020-04-26,AMZN,False,100
2020-05-03,AMZN,False,54
2020-05-10,AMZN,False,44
2020-05-17,AMZN,False,50
2020-05-24,AMZN,False,37
2020-05-31,AMZN,False,39
2020-06-07,AMZN,False,55
2020-06-14,AMZN,False,45
2020-06-21,AMZN,False,49
2020-06-28,AMZN,False,50
2020-07-05,AMZN,False,81
2020-07-12,AMZN,False,82
2020-07-19,AMZN,False,80
2020-07-26,AMZN,False,99
2020-08-02,AMZN,False,60
2020-08-09,AMZN,False,53
2020-08-16,AMZN,False,58
2020-08-23,AMZN,False,59
2020-08-30,AMZN,False,72
2020-09-06,AMZN,False,51
2020-09-13,AMZN,False,52
2020-09-20,AMZN,False,60
2020-09-27,AMZN,False,50
2020-10-04,AMZN,False,47
2020-10-11,AMZN,False,58
2020-10-18,AMZN,False,47
2020-10-25,AMZN,False,74
2020-11-01,AMZN,False,48
2020-11-08,AMZN,False,63
2020-11-15,AMZN,False,49
2020-11-22,AMZN,False,41
2020-11-29,AMZN,False,45
2020-12-06,AMZN,True,30
2020-01-05,AAPL,False,27
2020-01-12,AAPL,False,26
2020-01-19,AAPL,False,21
2020-01-26,AAPL,False,42
2020-02-02,AAPL,False,29
2020-02-09,AAPL,False,24
2020-02-16,AAPL,False,26
2020-02-23,AAPL,False,42
2020-03-01,AAPL,False,42
2020-03-08,AAPL,False,52
2020-03-15,AAPL,False,46
2020-03-22,AAPL,False,41
2020-03-29,AAPL,False,25
2020-04-05,AAPL,False,24
2020-04-12,AAPL,False,27
2020-04-19,AAPL,False,23
2020-04-26,AAPL,False,34
2020-05-03,AAPL,False,24
2020-05-10,AAPL,False,23
2020-05-17,AAPL,False,22
2020-05-24,AAPL,False,17
2020-05-31,AAPL,False,20
2020-06-07,AAPL,False,27
2020-06-14,AAPL,False,24
2020-06-21,AAPL,False,29
2020-06-28,AAPL,False,22
2020-07-05,AAPL,False,26
2020-07-12,AAPL,False,30
2020-07-19,AAPL,False,28
2020-07-26,AAPL,False,50
2020-08-02,AAPL,False,50
2020-08-09,AAPL,False,46
2020-08-16,AAPL,False,50
2020-08-23,AAPL,False,66
2020-08-30,AAPL,False,100
2020-09-06,AAPL,False,67
2020-09-13,AAPL,False,64
2020-09-20,AAPL,False,57
2020-09-27,AAPL,False,44
2020-10-04,AAPL,False,41
2020-10-11,AAPL,False,59
2020-10-18,AAPL,False,37
2020-10-25,AAPL,False,53
2020-11-01,AAPL,False,37
2020-11-08,AAPL,False,40
2020-11-15,AAPL,False,32
2020-11-22,AAPL,False,27
2020-11-29,AAPL,False,35
2020-12-06,AAPL,True,26
2020-01-05,JPM,False,31
2020-01-12,JPM,False,49
2020-01-19,JPM,False,21
2020-01-26,JPM,False,23
2020-02-02,JPM,False,25
2020-02-09,JPM,False,23
2020-02-16,JPM,False,19
2020-02-23,JPM,False,35
2020-03-01,JPM,False,42
2020-03-08,JPM,False,78
2020-03-15,JPM,False,73
2020-03-22,JPM,False,64
2020-03-29,JPM,False,51
2020-04-05,JPM,False,48
2020-04-12,JPM,False,100
2020-04-19,JPM,False,52
2020-04-26,JPM,False,50
2020-05-03,JPM,False,42
2020-05-10,JPM,False,56
2020-05-17,JPM,False,44
2020-05-24,JPM,False,47
2020-05-31,JPM,False,52
2020-06-07,JPM,False,55
2020-06-14,JPM,False,45
2020-06-21,JPM,False,58
2020-06-28,JPM,False,44
2020-07-05,JPM,False,54
2020-07-12,JPM,False,91
2020-07-19,JPM,False,40
2020-07-26,JPM,False,43
2020-08-02,JPM,False,39
2020-08-09,JPM,False,42
2020-08-16,JPM,False,39
2020-08-23,JPM,False,40
2020-08-30,JPM,False,40
2020-09-06,JPM,False,34
2020-09-13,JPM,False,36
2020-09-20,JPM,False,41
2020-09-27,JPM,False,34
2020-10-04,JPM,False,32
2020-10-11,JPM,False,52
2020-10-18,JPM,False,30
2020-10-25,JPM,False,33
2020-11-01,JPM,False,28
2020-11-08,JPM,False,42
2020-11-15,JPM,False,35
2020-11-22,JPM,False,27
2020-11-29,JPM,False,34
2020-12-06,JPM,True,23
2020-01-05,WORK,False,86
2020-01-12,WORK,False,88
2020-01-19,WORK,False,86
2020-01-26,WORK,False,87
2020-02-02,WORK,False,87
2020-02-09,WORK,False,86
2020-02-16,WORK,False,89
2020-02-23,WORK,False,85
2020-03-01,WORK,False,86
2020-03-08,WORK,False,85
2020-03-15,WORK,False,94
2020-03-22,WORK,False,100
2020-03-29,WORK,False,97
2020-04-05,WORK,False,93
2020-04-12,WORK,False,91
2020-04-19,WORK,False,93
2020-04-26,WORK,False,93
2020-05-03,WORK,False,92
2020-05-10,WORK,False,91
2020-05-17,WORK,False,89
2020-05-24,WORK,False,84
2020-05-31,WORK,False,83
2020-06-07,WORK,False,87
2020-06-14,WORK,False,86
2020-06-21,WORK,False,86
2020-06-28,WORK,False,83
2020-07-05,WORK,False,84
2020-07-12,WORK,False,86
2020-07-19,WORK,False,86
2020-07-26,WORK,False,87
2020-08-02,WORK,False,85
2020-08-09,WORK,False,88
2020-08-16,WORK,False,85
2020-08-23,WORK,False,87
2020-08-30,WORK,False,87
2020-09-06,WORK,False,86
2020-09-13,WORK,False,88
2020-09-20,WORK,False,90
2020-09-27,WORK,False,85
2020-10-04,WORK,False,87
2020-10-11,WORK,False,85
2020-10-18,WORK,False,86
2020-10-25,WORK,False,86
2020-11-01,WORK,False,73
2020-11-08,WORK,False,88
2020-11-15,WORK,False,89
2020-11-22,WORK,False,78
2020-11-29,WORK,False,89
2020-12-06,WORK,True,87
2020-01-05,CRM,False,62
2020-01-12,CRM,False,65
2020-01-19,CRM,False,57
2020-01-26,CRM,False,56
2020-02-02,CRM,False,59
2020-02-09,CRM,False,65
2020-02-16,CRM,False,61
2020-02-23,CRM,False,63
2020-03-01,CRM,False,62
2020-03-08,CRM,False,60
2020-03-15,CRM,False,52
2020-03-22,CRM,False,54
2020-03-29,CRM,False,52
2020-04-05,CRM,False,54
2020-04-12,CRM,False,54
2020-04-19,CRM,False,52
2020-04-26,CRM,False,52
2020-05-03,CRM,False,56
2020-05-10,CRM,False,54
2020-05-17,CRM,False,56
2020-05-24,CRM,False,58
2020-05-31,CRM,False,54
2020-06-07,CRM,False,59
2020-06-14,CRM,False,61
2020-06-21,CRM,False,61
2020-06-28,CRM,False,50
2020-07-05,CRM,False,61
2020-07-12,CRM,False,62
2020-07-19,CRM,False,58
2020-07-26,CRM,False,54
2020-08-02,CRM,False,59
2020-08-09,CRM,False,57
2020-08-16,CRM,False,61
2020-08-23,CRM,False,100
2020-08-30,CRM,False,69
2020-09-06,CRM,False,64
2020-09-13,CRM,False,62
2020-09-20,CRM,False,59
2020-09-27,CRM,False,58
2020-10-04,CRM,False,54
2020-10-11,CRM,False,55
2020-10-18,CRM,False,52
2020-10-25,CRM,False,61
2020-11-01,CRM,False,45
2020-11-08,CRM,False,56
2020-11-15,CRM,False,49
2020-11-22,CRM,False,46
2020-11-29,CRM,False,91
2020-12-06,CRM,True,68
2020-01-05,ZM,False,9
2020-01-12,ZM,False,5
2020-01-19,ZM,False,4
2020-01-26,ZM,False,4
2020-02-02,ZM,False,10
2020-02-09,ZM,False,7
2020-02-16,ZM,False,12
2020-02-23,ZM,False,17
2020-03-01,ZM,False,32
2020-03-08,ZM,False,27
2020-03-15,ZM,False,35
2020-03-22,ZM,False,71
2020-03-29,ZM,False,54
2020-04-05,ZM,False,43
2020-04-12,ZM,False,43
2020-04-19,ZM,False,42
2020-04-26,ZM,False,39
2020-05-03,ZM,False,28
2020-05-10,ZM,False,23
2020-05-17,ZM,False,19
2020-05-24,ZM,False,21
2020-05-31,ZM,False,78
2020-06-07,ZM,False,33
2020-06-14,ZM,False,35
2020-06-21,ZM,False,30
2020-06-28,ZM,False,20
2020-07-05,ZM,False,23
2020-07-12,ZM,False,24
2020-07-19,ZM,False,17
2020-07-26,ZM,False,17
2020-08-02,ZM,False,15
2020-08-09,ZM,False,18
2020-08-16,ZM,False,25
2020-08-23,ZM,False,27
2020-08-30,ZM,False,100
2020-09-06,ZM,False,29
2020-09-13,ZM,False,25
2020-09-20,ZM,False,44
2020-09-27,ZM,False,34
2020-10-04,ZM,False,25
2020-10-11,ZM,False,36
2020-10-18,ZM,False,43
2020-10-25,ZM,False,36
2020-11-01,ZM,False,30
2020-11-08,ZM,False,55
2020-11-15,ZM,False,50
2020-11-22,ZM,False,33
2020-11-29,ZM,False,63
2020-12-06,ZM,True,25
2020-01-05,PTON,False,11
2020-01-12,PTON,False,8
2020-01-19,PTON,False,8
2020-01-26,PTON,False,9
2020-02-02,PTON,False,21
2020-02-09,PTON,False,10
2020-02-16,PTON,False,8
2020-02-23,PTON,False,12
2020-03-01,PTON,False,6
2020-03-08,PTON,False,12
2020-03-15,PTON,False,18
2020-03-22,PTON,False,10
2020-03-29,PTON,False,11
2020-04-05,PTON,False,7
2020-04-12,PTON,False,14
2020-04-19,PTON,False,11
2020-04-26,PTON,False,12
2020-05-03,PTON,False,46
2020-05-10,PTON,False,24
2020-05-17,PTON,False,20
2020-05-24,PTON,False,14
2020-05-31,PTON,False,16
2020-06-07,PTON,False,16
2020-06-14,PTON,False,15
2020-06-21,PTON,False,24
2020-06-28,PTON,False,14
2020-07-05,PTON,False,20
2020-07-12,PTON,False,18
2020-07-19,PTON,False,17
2020-07-26,PTON,False,16
2020-08-02,PTON,False,27
2020-08-09,PTON,False,17
2020-08-16,PTON,False,14
2020-08-23,PTON,False,21
2020-08-30,PTON,False,43
2020-09-06,PTON,False,100
2020-09-13,PTON,False,42
2020-09-20,PTON,False,34
2020-09-27,PTON,False,29
2020-10-04,PTON,False,31
2020-10-11,PTON,False,47
2020-10-18,PTON,False,38
2020-10-25,PTON,False,27
2020-11-01,PTON,False,30
2020-11-08,PTON,False,51
2020-11-15,PTON,False,35
2020-11-22,PTON,False,19
2020-11-29,PTON,False,21
2020-12-06,PTON,True,16
2020-01-05,DIS,False,58
2020-01-12,DIS,False,55
2020-01-19,DIS,False,55
2020-01-26,DIS,False,67
2020-02-02,DIS,False,77
2020-02-09,DIS,False,57
2020-02-16,DIS,False,51
2020-02-23,DIS,False,73
2020-03-01,DIS,False,71
2020-03-08,DIS,False,100
2020-03-15,DIS,False,98
2020-03-22,DIS,False,98
2020-03-29,DIS,False,82
2020-04-05,DIS,False,82
2020-04-12,DIS,False,79
2020-04-19,DIS,False,78
2020-04-26,DIS,False,77
2020-05-03,DIS,False,93
2020-05-10,DIS,False,74
2020-05-17,DIS,False,77
2020-05-24,DIS,False,71
2020-05-31,DIS,False,68
2020-06-07,DIS,False,69
2020-06-14,DIS,False,64
2020-06-21,DIS,False,65
2020-06-28,DIS,False,58
2020-07-05,DIS,False,63
2020-07-12,DIS,False,64
2020-07-19,DIS,False,59
2020-07-26,DIS,False,57
2020-08-02,DIS,False,75
2020-08-09,DIS,False,59
2020-08-16,DIS,False,56
2020-08-23,DIS,False,59
2020-08-30,DIS,False,61
2020-09-06,DIS,False,57
2020-09-13,DIS,False,57
2020-09-20,DIS,False,58
2020-09-27,DIS,False,66
2020-10-04,DIS,False,59
2020-10-11,DIS,False,62
2020-10-18,DIS,False,64
2020-10-25,DIS,False,60
2020-11-01,DIS,False,60
2020-11-08,DIS,False,76
2020-11-15,DIS,False,61
2020-11-22,DIS,False,59
2020-11-29,DIS,False,59
2020-12-06,DIS,True,56
2020-01-05,MCD,False,60
2020-01-12,MCD,False,61
2020-01-19,MCD,False,58
2020-01-26,MCD,False,63
2020-02-02,MCD,False,61
2020-02-09,MCD,False,51
2020-02-16,MCD,False,52
2020-02-23,MCD,False,64
2020-03-01,MCD,False,65
2020-03-08,MCD,False,68
2020-03-15,MCD,False,97
2020-03-22,MCD,False,100
2020-03-29,MCD,False,85
2020-04-05,MCD,False,73
2020-04-12,MCD,False,60
2020-04-19,MCD,False,71
2020-04-26,MCD,False,82
2020-05-03,MCD,False,61
2020-05-10,MCD,False,61
2020-05-17,MCD,False,73
2020-05-24,MCD,False,60
2020-05-31,MCD,False,63
2020-06-07,MCD,False,56
2020-06-14,MCD,False,61
2020-06-21,MCD,False,53
2020-06-28,MCD,False,52
2020-07-05,MCD,False,57
2020-07-12,MCD,False,61
2020-07-19,MCD,False,75
2020-07-26,MCD,False,75
2020-08-02,MCD,False,57
2020-08-09,MCD,False,69
2020-08-16,MCD,False,52
2020-08-23,MCD,False,67
2020-08-30,MCD,False,56
2020-09-06,MCD,False,58
2020-09-13,MCD,False,64
2020-09-20,MCD,False,53
2020-09-27,MCD,False,58
2020-10-04,MCD,False,69
2020-10-11,MCD,False,60
2020-10-18,MCD,False,57
2020-10-25,MCD,False,47
2020-11-01,MCD,False,51
2020-11-08,MCD,False,80
2020-11-15,MCD,False,66
2020-11-22,MCD,False,64
2020-11-29,MCD,False,50
2020-12-06,MCD,True,56
2020-01-05,PRTY,False,41
2020-01-12,PRTY,False,41
2020-01-19,PRTY,False,35
2020-01-26,PRTY,False,32
2020-02-02,PRTY,False,31
2020-02-09,PRTY,False,40
2020-02-16,PRTY,False,29
2020-02-23,PRTY,False,37
2020-03-01,PRTY,False,32
2020-03-08,PRTY,False,27
2020-03-15,PRTY,False,34
2020-03-22,PRTY,False,27
2020-03-29,PRTY,False,29
2020-04-05,PRTY,False,35
2020-04-12,PRTY,False,32
2020-04-19,PRTY,False,30
2020-04-26,PRTY,False,41
2020-05-03,PRTY,False,45
2020-05-10,PRTY,False,40
2020-05-17,PRTY,False,38
2020-05-24,PRTY,False,81
2020-05-31,PRTY,False,80
2020-06-07,PRTY,False,100
2020-06-14,PRTY,False,55
2020-06-21,PRTY,False,48
2020-06-28,PRTY,False,43
2020-07-05,PRTY,False,43
2020-07-12,PRTY,False,46
2020-07-19,PRTY,False,44
2020-07-26,PRTY,False,40
2020-08-02,PRTY,False,40
2020-08-09,PRTY,False,51
2020-08-16,PRTY,False,54
2020-08-23,PRTY,False,46
2020-08-30,PRTY,False,46
2020-09-06,PRTY,False,46
2020-09-13,PRTY,False,54
2020-09-20,PRTY,False,54
2020-09-27,PRTY,False,53
2020-10-04,PRTY,False,44
2020-10-11,PRTY,False,42
2020-10-18,PRTY,False,54
2020-10-25,PRTY,False,71
2020-11-01,PRTY,False,59
2020-11-08,PRTY,False,38
2020-11-15,PRTY,False,58
2020-11-22,PRTY,False,39
2020-11-29,PRTY,False,34
2020-12-06,PRTY,True,37
2020-01-05,CSCO,False,43
2020-01-12,CSCO,False,42
2020-01-19,CSCO,False,37
2020-01-26,CSCO,False,37
2020-02-02,CSCO,False,35
2020-02-09,CSCO,False,87
2020-02-16,CSCO,False,38
2020-02-23,CSCO,False,53
2020-03-01,CSCO,False,43
2020-03-08,CSCO,False,60
2020-03-15,CSCO,False,67
2020-03-22,CSCO,False,69
2020-03-29,CSCO,False,49
2020-04-05,CSCO,False,44
2020-04-12,CSCO,False,37
2020-04-19,CSCO,False,37
2020-04-26,CSCO,False,34
2020-05-03,CSCO,False,42
2020-05-10,CSCO,False,98
2020-05-17,CSCO,False,47
2020-05-24,CSCO,False,43
2020-05-31,CSCO,False,47
2020-06-07,CSCO,False,50
2020-06-14,CSCO,False,39
2020-06-21,CSCO,False,37
2020-06-28,CSCO,False,32
2020-07-05,CSCO,False,44
2020-07-12,CSCO,False,33
2020-07-19,CSCO,False,31
2020-07-26,CSCO,False,32
2020-08-02,CSCO,False,34
2020-08-09,CSCO,False,100
2020-08-16,CSCO,False,55
2020-08-23,CSCO,False,39
2020-08-30,CSCO,False,42
2020-09-06,CSCO,False,27
2020-09-13,CSCO,False,36
2020-09-20,CSCO,False,34
2020-09-27,CSCO,False,31
2020-10-04,CSCO,False,29
2020-10-11,CSCO,False,35
2020-10-18,CSCO,False,28
2020-10-25,CSCO,False,35
2020-11-01,CSCO,False,27
2020-11-08,CSCO,False,65
2020-11-15,CSCO,False,42
2020-11-22,CSCO,False,28
2020-11-29,CSCO,False,35
2020-12-06,CSCO,True,18
2020-01-05,GOOGL,False,70
2020-01-12,GOOGL,False,77
2020-01-19,GOOGL,False,72
2020-01-26,GOOGL,False,78
2020-02-02,GOOGL,False,96
2020-02-09,GOOGL,False,86
2020-02-16,GOOGL,False,68
2020-02-23,GOOGL,False,87
2020-03-01,GOOGL,False,79
2020-03-08,GOOGL,False,84
2020-03-15,GOOGL,False,82
2020-03-22,GOOGL,False,96
2020-03-29,GOOGL,False,88
2020-04-05,GOOGL,False,82
2020-04-12,GOOGL,False,81
2020-04-19,GOOGL,False,79
2020-04-26,GOOGL,False,100
2020-05-03,GOOGL,False,72
2020-05-10,GOOGL,False,78
2020-05-17,GOOGL,False,65
2020-05-24,GOOGL,False,56
2020-05-31,GOOGL,False,56
2020-06-07,GOOGL,False,53
2020-06-14,GOOGL,False,46
2020-06-21,GOOGL,False,48
2020-06-28,GOOGL,False,43
2020-07-05,GOOGL,False,45
2020-07-12,GOOGL,False,47
2020-07-19,GOOGL,False,48
2020-07-26,GOOGL,False,62
2020-08-02,GOOGL,False,53
2020-08-09,GOOGL,False,56
2020-08-16,GOOGL,False,74
2020-08-23,GOOGL,False,85
2020-08-30,GOOGL,False,95
2020-09-06,GOOGL,False,89
2020-09-13,GOOGL,False,97
2020-09-20,GOOGL,False,92
2020-09-27,GOOGL,False,71
2020-10-04,GOOGL,False,67
2020-10-11,GOOGL,False,53
2020-10-18,GOOGL,False,59
2020-10-25,GOOGL,False,66
2020-11-01,GOOGL,False,42
2020-11-08,GOOGL,False,46
2020-11-15,GOOGL,False,48
2020-11-22,GOOGL,False,40
2020-11-29,GOOGL,False,49
2020-12-06,GOOGL,True,46
2020-01-05,ORCL,False,14
2020-01-12,ORCL,False,15
2020-01-19,ORCL,False,10
2020-01-26,ORCL,False,14
2020-02-02,ORCL,False,10
2020-02-09,ORCL,False,10
2020-02-16,ORCL,False,10
2020-02-23,ORCL,False,13
2020-03-01,ORCL,False,20
2020-03-08,ORCL,False,38
2020-03-15,ORCL,False,30
2020-03-22,ORCL,False,22
2020-03-29,ORCL,False,21
2020-04-05,ORCL,False,15
2020-04-12,ORCL,False,16
2020-04-19,ORCL,False,16
2020-04-26,ORCL,False,14
2020-05-03,ORCL,False,13
2020-05-10,ORCL,False,13
2020-05-17,ORCL,False,15
2020-05-24,ORCL,False,13
2020-05-31,ORCL,False,17
2020-06-07,ORCL,False,18
2020-06-14,ORCL,False,41
2020-06-21,ORCL,False,27
2020-06-28,ORCL,False,20
2020-07-05,ORCL,False,20
2020-07-12,ORCL,False,15
2020-07-19,ORCL,False,18
2020-07-26,ORCL,False,14
2020-08-02,ORCL,False,15
2020-08-09,ORCL,False,9
2020-08-16,ORCL,False,20
2020-08-23,ORCL,False,24
2020-08-30,ORCL,False,26
2020-09-06,ORCL,False,30
2020-09-13,ORCL,False,100
2020-09-20,ORCL,False,48
2020-09-27,ORCL,False,21
2020-10-04,ORCL,False,20
2020-10-11,ORCL,False,20
2020-10-18,ORCL,False,14
2020-10-25,ORCL,False,13
2020-11-01,ORCL,False,10
2020-11-08,ORCL,False,12
2020-11-15,ORCL,False,12
2020-11-22,ORCL,False,9
2020-11-29,ORCL,False,11
2020-12-06,ORCL,True,7
